UTAH JAZZ Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
212_UTA_Image_1,00_LogoLoop1,001_LogoLoop1_AUD_F_v02.mov,2,,2,212,001,001,AUD_F,13.57s,,-,,,,,212_UTA_Image_1,00_LogoLoop1,\212_UTA_Image_1\00_LogoLoop1\001_LogoLoop1_AUD_F_v02.mov,-,nclc,nclc,13581,914857635,10160,1600,6.350,CFR,29.970,1555835799,PCM,Little / Signed,sowt,13581,2,L R,44100,16
,,004_LogoLoop1_RIB_F_v02.mov,2,,2,212,004,010,RIB_F,13.57s,,-,,,,7/21/2020 10:31:10,212_UTA_Image_1,00_LogoLoop1,\212_UTA_Image_1\00_LogoLoop1\004_LogoLoop1_RIB_F_v02.mov,-,nclc,nclc,13581,134392048,9504,144,66.000,CFR,29.970,230953141,PCM,Little / Signed,sowt,13581,2,L R,44100,16
,,008_LogoLoop1_SCB_v01.mov,1,,1,212,008,017,SCB,13.53s,,-,,,,,212_UTA_Image_1,00_LogoLoop1,\212_UTA_Image_1\00_LogoLoop1\008_LogoLoop1_SCB_v01.mov,-,nclc,nclc,13547,100628073,1920,1080,1.778,CFR,29.970,173214312,PCM,Little / Signed,sowt,13567,2,L R,44100,16
,01_LogoLoop2,011_LogoLoop2_AUD_F_v01.mov,1,,1,212,011,001,AUD_F,17.7s,,-,,,,,212_UTA_Image_1,01_LogoLoop2,\212_UTA_Image_1\01_LogoLoop2\011_LogoLoop2_AUD_F_v01.mov,-,nclc,nclc,17718,1875652468,10160,1600,6.350,CFR,29.970,4157619568,PCM,Little / Signed,sowt,17718,2,L R,44100,16
,,014_LogoLoop2_RIB_F_v02.mov,2,,2,212,014,010,RIB_F,17.7s,,-,,,,7/21/2020 10:31:10,212_UTA_Image_1,01_LogoLoop2,\212_UTA_Image_1\01_LogoLoop2\014_LogoLoop2_RIB_F_v02.mov,-,nclc,nclc,17718,209909823,9504,144,66.000,CFR,29.970,468494204,PCM,Little / Signed,sowt,17718,2,L R,44100,16
,,018_LogoLoop2_SCB_v02.mov,2,,2,212,018,017,SCB,17.7s,,-,,,,,212_UTA_Image_1,01_LogoLoop2,\212_UTA_Image_1\01_LogoLoop2\018_LogoLoop2_SCB_v02.mov,-,nclc,nclc,17718,387403287,1920,1080,1.778,CFR,29.970,861569145,PCM,Little / Signed,sowt,17718,2,L R,44100,16
,02_LogoLoop3,021_LogoLoop3_AUD_F_v01.mov,1,,1,212,021,001,AUD_F,15.03s,,-,,,,,212_UTA_Image_1,02_LogoLoop3,\212_UTA_Image_1\02_LogoLoop3\021_LogoLoop3_AUD_F_v01.mov,-,nclc,nclc,15049,2902688200,10160,1600,6.350,CFR,29.970,5463093776,PCM,Little / Signed,sowt,15049,2,L R,44100,16
,,024_LogoLoop3_RIB_F_v02.mov,2,,2,212,024,010,RIB_F,15.03s,,-,,,,7/21/2020 10:32:50,212_UTA_Image_1,02_LogoLoop3,\212_UTA_Image_1\02_LogoLoop3\024_LogoLoop3_RIB_F_v02.mov,-,nclc,nclc,15049,334466324,9504,144,66.000,CFR,29.970,632226197,PCM,Little / Signed,sowt,15049,2,L R,44100,16
,,028_LogoLoop3_SCB_v02.mov,2,,1,212,028,017,SCB,15.03s,,-,,,,7/23/2020 22:27:42,212_UTA_Image_1,02_LogoLoop3,\212_UTA_Image_1\02_LogoLoop3\028_LogoLoop3_SCB_v02.mov,-,nclc,nclc,15049,533884641,1920,1080,1.778,CFR,29.970,1007361595,PCM,Little / Signed,sowt,15049,2,L R,44100,16
,03_LogoStill1,031_LogoStill1_AUD_F_v01.mov,1,,1,212,031,001,AUD_F,0.03s,,-,,,,,212_UTA_Image_1,03_LogoStill1,\212_UTA_Image_1\03_LogoStill1\031_LogoStill1_AUD_F_v01.mov,-,nclc,nclc,34,1065595098,10160,1600,6.350,CFR,29.970,4874956,PCM,Little / Signed,sowt,34,2,L R,44100,16
