SACREMENTO KINGS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,058_SocialJusticePeace_SCB_v00.mov,0,,0,182,058,017,SCB,0.03s,,-,,,,,182_SAC_Image_1,05_SocialJusticePeace,\182_SAC_Image_1\05_SocialJusticePeace\058_SocialJusticePeace_SCB_v00.mov,-,nclc,nclc,34,363702493,1920,1080,1.778,CFR,29.970,1545892,-,-,-,-,-,-,-,-
,06_SocialJusticePower,061_SocialJusticePower_AUD_N_v00.mov,0,Conflicting N/S Assets. Please Delete N/S Assets. Keep the full asset  -MH 7/23,0,182,061,002,AUD_N,0.03s,,-,,,,,182_SAC_Image_1,06_SocialJusticePower,\182_SAC_Image_1\06_SocialJusticePower\061_SocialJusticePower_AUD_N_v00.mov,-,nclc,nclc,34,722780736,5280,800,6.600,CFR,29.970,3043169,-,-,-,-,-,-,-,-
,,068_SocialJusticePower_SCB_v00.mov,0,,0,182,068,017,SCB,0.03s,,-,,,,,182_SAC_Image_1,06_SocialJusticePower,\182_SAC_Image_1\06_SocialJusticePower\068_SocialJusticePower_SCB_v00.mov,-,nclc,nclc,34,364021134,1920,1080,1.778,CFR,29.970,1547221,-,-,-,-,-,-,-,-
,07_SocialJusticeSayHerName,071_SocialJusticeSayHerName_AUD_N_v00.mov,0,Conflicting N/S Assets. Please Delete N/S Assets. Keep the full asset  -MH 7/23,0,182,071,002,AUD_N,0.03s,,-,,,,,182_SAC_Image_1,07_SocialJusticeSayHerName,\182_SAC_Image_1\07_SocialJusticeSayHerName\071_SocialJusticeSayHerName_AUD_N_v00.mov,-,nclc,nclc,34,723137019,5280,800,6.600,CFR,29.970,3044655,-,-,-,-,-,-,-,-
,,078_SocialJusticeSayHerName_SCB_v00.mov,0,,0,182,078,017,SCB,0.03s,,-,,,,,182_SAC_Image_1,07_SocialJusticeSayHerName,\182_SAC_Image_1\07_SocialJusticeSayHerName\078_SocialJusticeSayHerName_SCB_v00.mov,-,nclc,nclc,34,363980615,1920,1080,1.778,CFR,29.970,1547052,-,-,-,-,-,-,-,-
,08_SocialJusticeRespect,081_SocialJusticeRespect_AUD_N_v00.mov,0,Conflicting N/S Assets. Please Delete N/S Assets. Keep the full asset  -MH 7/23,0,182,081,002,AUD_N,0.03s,,-,,,,,182_SAC_Image_1,08_SocialJusticeRespect,\182_SAC_Image_1\08_SocialJusticeRespect\081_SocialJusticeRespect_AUD_N_v00.mov,-,nclc,nclc,34,723737858,5280,800,6.600,CFR,29.970,3047161,-,-,-,-,-,-,-,-
,,088_SocialJusticeRespect_SCB_v00.mov,0,,0,182,088,017,SCB,0.03s,,-,,,,,182_SAC_Image_1,08_SocialJusticeRespect,\182_SAC_Image_1\08_SocialJusticeRespect\088_SocialJusticeRespect_SCB_v00.mov,-,nclc,nclc,34,364007708,1920,1080,1.778,CFR,29.970,1547165,-,-,-,-,-,-,-,-
,09_SocialJusticeEducation,091_SocialJusticeEducation_AUD_F_v01.mov,1,Conflicting N/S Assets. Please Delete N/S Assets. Keep the full asset  -MH 7/23,0,182,091,001,AUD_F,0.03s,,-,,,,7/23/2020 22:23:17,182_SAC_Image_1,09_SocialJusticeEducation,\182_SAC_Image_1\09_SocialJusticeEducation\091_SocialJusticeEducation_AUD_F_v01.mov,-,nclc,nclc,34,2653369494,10160,1600,6.350,CFR,29.970,11067453,-,-,-,-,-,-,-,-
,,098_SocialJusticeEducation_SCB_v00.mov,0,,0,182,098,017,SCB,0.03s,,-,,,,,182_SAC_Image_1,09_SocialJusticeEducation,\182_SAC_Image_1\09_SocialJusticeEducation\098_SocialJusticeEducation_SCB_v00.mov,-,nclc,nclc,34,364131424,1920,1080,1.778,CFR,29.970,1547681,-,-,-,-,-,-,-,-
,10_SocialJusticeEconomics,101_SocialJusticeEconomics_AUD_F_v01.mov,1,Conflicting N/S Assets. Please Delete N/S Assets. Keep the full asset  -MH 7/23,0,182,101,001,AUD_F,0.03s,,-,,,,,182_SAC_Image_1,10_SocialJusticeEconomics,\182_SAC_Image_1\10_SocialJusticeEconomics\101_SocialJusticeEconomics_AUD_F_v01.mov,-,nclc,nclc,34,2656153827,10160,1600,6.350,CFR,29.970,11079066,-,-,-,-,-,-,-,-
