PHILADELPHIA 76ERS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,04_HORFORD,041_HORFORD_AUD_F_v01.mov,1,,1,156,041,001,AUD_F,10s,,-,15,,,,156_PHI_Intros_1,04_HORFORD,\156_PHI_Intros_1\04_HORFORD\041_HORFORD_AUD_F_v01.mov,-,nclc,nclc,10010,1692204492,10160,1600,6.350,CFR,29.970,2120122744,-,-,-,-,-,-,-,-
,,044_HORFORD_RIB_F_v01.mov,1,,1,156,044,010,RIB_F,,,-F,15,,,,156_PHI_Intros_1,04_HORFORD,\156_PHI_Intros_1\04_HORFORD\044_HORFORD_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,048_HORFORD_SCB_v01.mov,1,,1,156,048,017,SCB,10s,,-,15,,,,156_PHI_Intros_1,04_HORFORD,\156_PHI_Intros_1\04_HORFORD\048_HORFORD_SCB_v01.mov,-,nclc,nclc,10010,366366209,1920,1080,1.778,CFR,29.970,459544018,-,-,-,-,-,-,-,-
,05_MILTON,051_MILTON_AUD_F_v01.mov,1,,1,156,051,001,AUD_F,10s,,-,6,,,,156_PHI_Intros_1,05_MILTON,\156_PHI_Intros_1\05_MILTON\051_MILTON_AUD_F_v01.mov,-,nclc,nclc,10010,1689195285,10160,1600,6.350,CFR,29.970,2116378602,-,-,-,-,-,-,-,-
,,054_MILTON_RIB_F_v01.mov,1,,1,156,054,010,RIB_F,,,-F,6,,,,156_PHI_Intros_1,05_MILTON,\156_PHI_Intros_1\05_MILTON\054_MILTON_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,058_MILTON_SCB_v01.mov,1,,1,156,058,017,SCB,10s,,-,6,,,,156_PHI_Intros_1,05_MILTON,\156_PHI_Intros_1\05_MILTON\058_MILTON_SCB_v01.mov,-,nclc,nclc,10010,366528106,1920,1080,1.778,CFR,29.970,459758673,-,-,-,-,-,-,-,-
,06_KORKMAZ,061_KORKMAZ_AUD_F_v01.mov,1,,1,156,061,001,AUD_F,10s,,-,12,,,,156_PHI_Intros_1,06_KORKMAZ,\156_PHI_Intros_1\06_KORKMAZ\061_KORKMAZ_AUD_F_v01.mov,-,nclc,nclc,10010,1668431769,10160,1600,6.350,CFR,29.970,2090405840,-,-,-,-,-,-,-,-
,,064_KORKMAZ_RIB_F_v01.mov,1,,1,156,064,010,RIB_F,,,-F,12,,,,156_PHI_Intros_1,06_KORKMAZ,\156_PHI_Intros_1\06_KORKMAZ\064_KORKMAZ_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,068_KORKMAZ_SCB_v01.mov,1,,1,156,068,017,SCB,10s,,-,12,,,,156_PHI_Intros_1,06_KORKMAZ,\156_PHI_Intros_1\06_KORKMAZ\068_KORKMAZ_SCB_v01.mov,-,nclc,nclc,10010,356655092,1920,1080,1.778,CFR,29.970,447409402,-,-,-,-,-,-,-,-
,07_THYBULLE,071_THYBULLE_AUD_F_v01.mov,1,,1,156,071,001,AUD_F,10s,,-,10,,,,156_PHI_Intros_1,07_THYBULLE,\156_PHI_Intros_1\07_THYBULLE\071_THYBULLE_AUD_F_v01.mov,-,nclc,nclc,10010,1695702253,10160,1600,6.350,CFR,29.970,2123249616,-,-,-,-,-,-,-,-
