NEW ORLEANS PELICANS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,038_SpokenWord_SCB_v01.mov,1,,1,124,038,017,SCB,,,-F,,,,,124_NOP_Video,03_SpokenWord,\124_NOP_Video\03_SpokenWord\038_SpokenWord_SCB_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,04_WBDPRETIP,040_WBDPreTip_AUDIO_v02.mov,2,,1,124,040,024,AUDIO,34.07s,,-A,,,w/ Logo Loop ,7/19/2020 7:36:28,124_NOP_Video,04_WBDPRETIP,\124_NOP_Video\04_WBDPRETIP\040_WBDPreTip_AUDIO_v02.mov,-A,nclc,nclc,34101,81371,16,16,1.000,CFR,29.970,9169540,PCM,Little / Signed,sowt,34101,2,L R,44100,16
,,048_WBDPreTip_SCB_v02.mov,2,,1,124,048,017,SCB,34.07s,,-,,,,7/19/2020 7:36:28,124_NOP_Video,04_WBDPRETIP,\124_NOP_Video\04_WBDPRETIP\048_WBDPreTip_SCB_v02.mov,-,nclc,nclc,34101,471074524,1920,1080,1.778,CFR,29.970,2016823035,PCM,Little / Signed,sowt,34101,2,L R,44100,16
125_NOP_Misc,00_LOGOLOOP,011_LOGOLOOP_AUD_F_v01.mov,1,,1,125,011,001,AUD_F,,,-F,64,,Generic Loop ,,125_NOP_Misc,00_LOGOLOOP,\125_NOP_Misc\00_LOGOLOOP\011_LOGOLOOP_AUD_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,014_LOGOLOOP_RIB_F_v02.mov,2,,1,125,014,010,RIB_F,,,-F,64,,,7/19/2020 7:41:28,125_NOP_Misc,00_LOGOLOOP,\125_NOP_Misc\00_LOGOLOOP\014_LOGOLOOP_RIB_F_v02.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,018_LOGOLOOP_SCB_v01.mov,1,,1,125,018,017,SCB,,,-F,64,,,,125_NOP_Misc,00_LOGOLOOP,\125_NOP_Misc\00_LOGOLOOP\018_LOGOLOOP_SCB_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,01_WBD,011_WBD_AUD_F_v01.mov,1,,1,125,011,001,AUD_F,,,-F,19,,,,125_NOP_Misc,01_WBD,\125_NOP_Misc\01_WBD\011_WBD_AUD_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,014_WBD_RIB_F_v01.mov,1,,1,125,014,010,RIB_F,,,-F,19,,,,125_NOP_Misc,01_WBD,\125_NOP_Misc\01_WBD\014_WBD_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,018_WBD_SCB_v01.mov,1,,1,125,018,017,SCB,,,-F,19,,,,125_NOP_Misc,01_WBD,\125_NOP_Misc\01_WBD\018_WBD_SCB_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,02_StillWBD,021_StillWBD_AUD_F_v01.mov,1,,,125,021,001,AUD_F,5.03s,,-,20,,,7/19/2020 7:41:48,125_NOP_Misc,02_StillWBD,\125_NOP_Misc\02_StillWBD\021_StillWBD_AUD_F_v01.mov,-,nclc,nclc,5039,3812372567,10160,1600,6.350,CFR,29.970,2401935609,PCM,Little / Signed,sowt,5039,2,L R,44100,16
