LA LAKERS Media Delivery,,SYNC ACTIVE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
084_LAL_Video,00_Readmylips_Davis_to_James_Edit03,000_ReadMyLips_Davis_to_James_Edit03_AUDIO_v01.mov,1,,1,084,000,024,AUDIO,1m44.5s,,-,,,3 features per game. Use in the 1st half.,,084_LAL_Video,00_Readmylips_Davis_to_James_Edit03,\084_LAL_Video\00_Readmylips_Davis_to_James_Edit03\000_ReadMyLips_Davis_to_James_Edit03_AUDIO_v01.mov,-,nclc,nclc,104605,81426,16,16,1.000,CFR,29.970,21927251,PCM,Little / Signed,sowt,104605,2,L R,48000,16
,,008_ReadMyLips_Davis_to_James_Edit03_SCB_v01.mov,1,,1,084,008,017,SCB,1m44.5s,,-,,,At 2nd half dont use in down ,,084_LAL_Video,00_Readmylips_Davis_to_James_Edit03,\084_LAL_Video\00_Readmylips_Davis_to_James_Edit03\008_ReadMyLips_Davis_to_James_Edit03_SCB_v01.mov,-,nclc,nclc,104605,350222049,1920,1080,1.778,CFR,29.970,4580078919,-,-,-,-,-,-,-,-
,01_GiveandGo_Kuzma_to_CaldwellPope_Athletes,010_GiveandGo_Kuzma_to_CaldwellPope_Athletes_AUDIO_v01.mov,1,,1,084,010,024,AUDIO,1m38.83s,,-,,,,,084_LAL_Video,01_GiveandGo_Kuzma_to_CaldwellPope_Athletes,\084_LAL_Video\01_GiveandGo_Kuzma_to_CaldwellPope_Athletes\010_GiveandGo_Kuzma_to_CaldwellPope_Athletes_AUDIO_v01.mov,-,nclc,nclc,98933,81453,16,16,1.000,CFR,29.970,22151368,PCM,Little / Signed,sowt,98933,2,L R,48000,16
,,018_GiveandGo_Kuzma_to_CaldwellPope_Athletes_SCB_v01.mov,1,,1,084,018,017,SCB,1m38.83s,,-,,,,,084_LAL_Video,01_GiveandGo_Kuzma_to_CaldwellPope_Athletes,\084_LAL_Video\01_GiveandGo_Kuzma_to_CaldwellPope_Athletes\018_GiveandGo_Kuzma_to_CaldwellPope_Athletes_SCB_v01.mov,-,nclc,nclc,98933,254970069,1920,1080,1.778,CFR,29.970,3155193272,-,-,-,-,-,-,-,-
,02_DoubleScribble_McGee_Dudley_GiraffeIceCream,020_DoubleScribble_McGee_Dudley_GiraffeIceCream_AUDIO_v01.mov,1,,1,084,020,024,AUDIO,1m14.97s,,-,,,,,084_LAL_Video,02_DoubleScribble_McGee_Dudley_GiraffeIceCream,\084_LAL_Video\02_DoubleScribble_McGee_Dudley_GiraffeIceCream\020_DoubleScribble_McGee_Dudley_GiraffeIceCream_AUDIO_v01.mov,-,nclc,nclc,75042,80838,16,16,1.000,CFR,29.970,16051268,PCM,Little / Signed,sowt,75042,2,L R,48000,16
,,028_DoubleScribble_McGee_Dudley_GiraffeIceCream_SCB_v01.mov,1,,1,084,028,017,SCB,1m14.97s,,-,,,,,084_LAL_Video,02_DoubleScribble_McGee_Dudley_GiraffeIceCream,\084_LAL_Video\02_DoubleScribble_McGee_Dudley_GiraffeIceCream\028_DoubleScribble_McGee_Dudley_GiraffeIceCream_SCB_v01.mov,-,nclc,nclc,75042,512920699,1920,1080,1.778,CFR,29.970,4812150766,-,-,-,-,-,-,-,-
,03_BadJokes_Cook_Howard,030_BadJokes_Cook_Howard_AUDIO_v01.mov,1,,1,084,030,024,AUDIO,1m45.57s,,-,,,,,084_LAL_Video,03_BadJokes_Cook_Howard,\084_LAL_Video\03_BadJokes_Cook_Howard\030_BadJokes_Cook_Howard_AUDIO_v01.mov,-,nclc,nclc,105673,81951,16,16,1.000,CFR,29.970,24132067,PCM,Little / Signed,sowt,105673,2,L R,48000,16
,,038_BadJokes_Cook_Howard_SCB_v01.mov,1,,1,084,038,017,SCB,1m45.57s,,-,,,,,084_LAL_Video,03_BadJokes_Cook_Howard,\084_LAL_Video\03_BadJokes_Cook_Howard\038_BadJokes_Cook_Howard_SCB_v01.mov,-,nclc,nclc,105673,416511378,1920,1080,1.778,CFR,29.970,5504421989,-,-,-,-,-,-,-,-
,04_GiveandGo_James_to_Davis_Movies01,040_GiveandGo_James_to_Davis_Movies01_AUDIO_v01.mov,1,,1,084,040,024,AUDIO,2m7.37s,,-,,,,,084_LAL_Video,04_GiveandGo_James_to_Davis_Movies01,\084_LAL_Video\04_GiveandGo_James_to_Davis_Movies01\040_GiveandGo_James_to_Davis_Movies01_AUDIO_v01.mov,-,nclc,nclc,127495,81506,16,16,1.000,CFR,29.970,27727081,PCM,Little / Signed,sowt,127495,2,L R,48000,16
,,048_GiveandGo_James_to_Davis_Movies01_SCB_v01.mov,1,,1,084,048,017,SCB,2m7.37s,,-,,,,,084_LAL_Video,04_GiveandGo_James_to_Davis_Movies01,\084_LAL_Video\04_GiveandGo_James_to_Davis_Movies01\048_GiveandGo_James_to_Davis_Movies01_SCB_v01.mov,-,nclc,nclc,127495,258461120,1920,1080,1.778,CFR,29.970,4120919046,-,-,-,-,-,-,-,-
,05_1on1_Caruso_to_Green,050_1on1_Caruso_to_Green_AUDIO_v01.mov,1,,1,084,050,024,AUDIO,1m47.33s,,-,,,,,084_LAL_Video,05_1on1_Caruso_to_Green,\084_LAL_Video\05_1on1_Caruso_to_Green\050_1on1_Caruso_to_Green_AUDIO_v01.mov,-,nclc,nclc,107441,81243,16,16,1.000,CFR,29.970,22669025,PCM,Little / Signed,sowt,107441,2,L R,48000,16
,,058_1on1_Caruso_to_Green_SCB_v01.mov,1,,1,084,058,017,SCB,1m47.33s,,-,,,,,084_LAL_Video,05_1on1_Caruso_to_Green,\084_LAL_Video\05_1on1_Caruso_to_Green\058_1on1_Caruso_to_Green_SCB_v01.mov,-,nclc,nclc,107441,453452252,1920,1080,1.778,CFR,29.970,6090801104,-,-,-,-,-,-,-,-
,06_Decision2020_Juggle_SportsMovie,060_Decision2020_Juggle_SportsMovie_AUDIO_v01.mov,1,,1,084,060,024,AUDIO,1m5.33s,,-,,,,,084_LAL_Video,06_Decision2020_Juggle_SportsMovie,\084_LAL_Video\06_Decision2020_Juggle_SportsMovie\060_Decision2020_Juggle_SportsMovie_AUDIO_v01.mov,-,nclc,nclc,65399,78714,16,16,1.000,CFR,29.970,17160246,PCM,Little / Signed,sowt,65399,2,L R,48000,16
,,068_Decision2020_Juggle_SportsMovie_SCB_v01.mov,1,,1,084,068,017,SCB,1m5.33s,,-,,,,,084_LAL_Video,06_Decision2020_Juggle_SportsMovie,\084_LAL_Video\06_Decision2020_Juggle_SportsMovie\068_Decision2020_Juggle_SportsMovie_SCB_v01.mov,-,nclc,nclc,65399,149384027,1920,1080,1.778,CFR,29.970,1236687296,PCM,Little / Signed,sowt,65399,2,L R,44100,16
