ORLANDO MAGIC Media Delivery,,OUT OF SYNC,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,v,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,024_GameOnStatic_RIB_F_v02.mov,2,,1,142,024,010,RIB_F,1.03s,,-,20,,,,142_ORL_Image_1,02_GameOnStatic,\142_ORL_Image_1\02_GameOnStatic\024_GameOnStatic_RIB_F_v02.mov,-,nclc,nclc,1035,223236932,9504,144,66.000,CFR,29.970,29661534,-,-,-,-,-,-,-,-
,,028_GameOnStatic_SCB_v01.mov,1,,1,142,028,017,SCB,1.03s,,-,20,,,,142_ORL_Image_1,02_GameOnStatic,\142_ORL_Image_1\02_GameOnStatic\028_GameOnStatic_SCB_v01.mov,-,nclc,nclc,1035,467753755,1920,1080,1.778,CFR,29.970,61722078,-,-,-,-,-,-,-,-
143_ORL_Image_2,,,,,,,,,,,,-,,,,,143_ORL_Image_2,02_GameOnStatic,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
144_ORL_Video,00_Hype01,000_Hype01_AUDIO_v01.mov,1,,1,144,000,024,AUDIO,1m9.3s,,-,31,,Game on re-set ,,144_ORL_Video,00_Hype01,\144_ORL_Video\00_Hype01\000_Hype01_AUDIO_v01.mov,-,nclc,nclc,69370,93089,16,16,1.000,CFR,29.970,14910178,PCM,Little / Signed,sowt,69370,2,L R,48000,16
,,001_Hype01_AUD_F_v01.mov,1,,1,144,001,001,AUD_F,1m9.93s,,-,31,,,,144_ORL_Video,00_Hype01,\144_ORL_Video\00_Hype01\001_Hype01_AUD_F_v01.mov,-,nclc,nclc,70004,2723680428,10160,1600,6.350,CFR,29.970,23833412291,-,-,-,-,-,-,-,-
,,008_Hype01_SCB_v01.mov,1,,1,144,008,017,SCB,1m9.3s,,-,31,,,,144_ORL_Video,00_Hype01,\144_ORL_Video\00_Hype01\008_Hype01_SCB_v01.mov,-,nclc,nclc,69370,423937213,1920,1080,1.778,CFR,29.970,3676779099,-,-,-,-,-,-,-,-
,01_Hype02,010_Hype02_AUDIO_v01.mov,1,,1,144,010,024,AUDIO,1m10.9s,,-,32,,,,144_ORL_Video,01_Hype02,\144_ORL_Video\01_Hype02\010_Hype02_AUDIO_v01.mov,-,nclc,nclc,70971,92734,16,16,1.000,CFR,29.970,15093911,PCM,Little / Signed,sowt,70971,2,L R,48000,16
,,011_Hype02_AUD_F_v01.mov,1,,1,144,011,001,AUD_F,1m9.93s,,-,32,,,,144_ORL_Video,01_Hype02,\144_ORL_Video\01_Hype02\011_Hype02_AUD_F_v01.mov,-,nclc,nclc,70004,2561928908,10160,1600,6.350,CFR,29.970,22418019025,-,-,-,-,-,-,-,-
,,018_Hype02_SCB_v01.mov,1,,1,144,018,017,SCB,1m10.9s,,-,32,,,,144_ORL_Video,01_Hype02,\144_ORL_Video\01_Hype02\018_Hype02_SCB_v01.mov,-,nclc,nclc,70971,370872243,1920,1080,1.778,CFR,29.970,3290752324,-,-,-,-,-,-,-,-
145_ORL_Misc,00_Shout,000_Shout_AUDIO_v01.mov,1,,1,145,000,024,AUDIO,3m29.8s,,-,30,,Big reaction moment - big 3 ptr ,,145_ORL_Misc,00_Shout,\145_ORL_Misc\00_Shout\000_Shout_AUDIO_v01.mov,-,nclc,nclc,210010,87777,16,16,1.000,CFR,29.970,42941451,PCM,Little / Signed,sowt,210010,2,L R,48000,16
,,001_Shout_AUD_N_v01.mov,1,,1,145,001,002,AUD_N,3m29.4s,,-,30,,,,145_ORL_Misc,00_Shout,\145_ORL_Misc\00_Shout\001_Shout_AUD_N_v01.mov,-,nclc,nclc,209610,635026839,5280,800,6.600,CFR,29.970,16638640604,-,-,-,-,-,-,-,-
,,003_Shout_AUD_C_v01.mov,1,,1,145,003,004,AUD_C,3m29.83s,,-,30,,,,145_ORL_Misc,00_Shout,\145_ORL_Misc\00_Shout\003_Shout_AUD_C_v01.mov,-,nclc,nclc,210044,1186101440,9760,800,12.200,CFR,29.970,31141769255,-,-,-,-,-,-,-,-
