MIAMI HEAT Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,068_THREE_POINTS_SCB_v01.mov,1,,1,101,068,017,SCB,,,-,,,,7/22/2020 13:35:50,101_MIA_FERA,06_THREE_POINTS_HEAT_CORE,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,07_THREE_POINTS_V2_HEAT_CORE,070_THREE_POINTS2_AUDIO_v02.mov,2,,2,101,070,024,AUDIO,,,-F,55,,Reaction ,,101_MIA_FERA,07_THREE_POINTS_V2_HEAT_CORE,\101_MIA_FERA\07_THREE_POINTS_V2_HEAT_CORE\070_THREE_POINTS2_AUDIO_v02.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,071_THREE_POINTS2_AUD_F_v02.mov,2,,2,101,071,001,AUD_F,,,-F,55,,,,101_MIA_FERA,07_THREE_POINTS_V2_HEAT_CORE,\101_MIA_FERA\07_THREE_POINTS_V2_HEAT_CORE\071_THREE_POINTS2_AUD_F_v02.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,074_THREE_POINTS2_HEAT_CORE_RIB_F_v01.mov,1,,1,101,074,010,RIB_F,,,-F,55,,,,101_MIA_FERA,07_THREE_POINTS_V2_HEAT_CORE,\101_MIA_FERA\07_THREE_POINTS_V2_HEAT_CORE\074_THREE_POINTS2_HEAT_CORE_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,078_THREE_POINTS2_SCB_v01.mov,1,,1,101,078,017,SCB,,,-,,,,7/22/2020 13:40:14,101_MIA_FERA,07_THREE_POINTS_V2_HEAT_CORE,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,08_HEAT_WIN_HEAT_CORE,080_HEAT_WIN_HEAT_CORE_AUDIO_v01.mov,1,,1,101,080,024,AUDIO,10.03s,,-,,,,,101_MIA_FERA,08_HEAT_WIN_HEAT_CORE,\101_MIA_FERA\08_HEAT_WIN_HEAT_CORE\080_HEAT_WIN_HEAT_CORE_AUDIO_v01.mov,-,nclc,nclc,10044,91432,16,16,1.000,CFR,29.970,2045599,PCM,Little / Signed,sowt,10044,2,L R,48000,16
,,081_HEAT_WIN_HEAT_CORE_AUD_F_v01.mov,1,,1,101,081,001,AUD_F,10s,,-,,,,,101_MIA_FERA,08_HEAT_WIN_HEAT_CORE,\101_MIA_FERA\08_HEAT_WIN_HEAT_CORE\081_HEAT_WIN_HEAT_CORE_AUD_F_v01.mov,-,nclc,nclc,10010,3397341753,10160,1600,6.350,CFR,29.970,4250931195,-,-,-,-,-,-,-,-
,,084_HEAT_WIN_HEAT_CORE_RIB_F_v01.mov,1,,1,101,084,010,RIB_F,10.6s,,-,,,,7/18/2020,101_MIA_FERA,08_HEAT_WIN_HEAT_CORE,\101_MIA_FERA\08_HEAT_WIN_HEAT_CORE\084_HEAT_WIN_HEAT_CORE_RIB_F_v01.mov,-,nclc,nclc,10611,61849550,9504,144,66.000,CFR,29.970,84073263,PCM,Little / Signed,sowt,10611,2,L R,48000,16
,09_MAKE_SOME_NOISE_VICEWAVE,090_MAKE_SOME_NOISE_VICEWAVE_AUDIO_v01.mov,1,,1,101,090,024,AUDIO,10s,,-,,,,,101_MIA_FERA,09_MAKE_SOME_NOISE_VICEWAVE,\101_MIA_FERA\09_MAKE_SOME_NOISE_VICEWAVE\090_MAKE_SOME_NOISE_VICEWAVE_AUDIO_v01.mov,-,nclc,nclc,10010,96137,16,16,1.000,CFR,29.970,2170844,PCM,Little / Signed,sowt,10010,2,L R,48000,16
,,091_MAKE_SOME_NOISE_VICEWAVE_AUD_F_v01.mov,1,,1,101,091,001,AUD_F,10s,,-,,,,,101_MIA_FERA,09_MAKE_SOME_NOISE_VICEWAVE,\101_MIA_FERA\09_MAKE_SOME_NOISE_VICEWAVE\091_MAKE_SOME_NOISE_VICEWAVE_AUD_F_v01.mov,-,nclc,nclc,10010,2860298987,10160,1600,6.350,CFR,29.970,3580849321,PCM,Little / Signed,sowt,10010,2,L R,44100,16
