BOSTON CELTICS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,144_FIRE_BROWN_RIB_F_v01.mov,1,,1,020,144,010,RIB_F,15s,,-,,,,,020_BOS_PCC,14_FIRE_BROWN,\020_BOS_PCC\14_FIRE_BROWN\144_FIRE_BROWN_RIB_F_v01.mov,-,nclc,nclc,15015,112569488,9504,144,66.000,CFR,29.970,214205123,PCM,Little / Signed,sowt,15015,2,L R,48000,16
,,148_FIRE_BROWN_SCB_v01.mov,1,,1,020,148,017,SCB,15s,,-,,,,,020_BOS_PCC,14_FIRE_BROWN,\020_BOS_PCC\14_FIRE_BROWN\148_FIRE_BROWN_SCB_v01.mov,-,nclc,nclc,15015,296679160,1920,1080,1.778,CFR,29.970,559756317,PCM,Little / Signed,sowt,15015,2,L R,48000,16
,15_FIRE_HAYWARD,151_FIRE_HAYWARD_AUD_F_v01.mov,1,,1,020,151,001,AUD_F,15s,,-,,,,,020_BOS_PCC,15_FIRE_HAYWARD,\020_BOS_PCC\15_FIRE_HAYWARD\151_FIRE_HAYWARD_AUD_F_v01.mov,-,nclc,nclc,15015,2684188492,10160,1600,6.350,CFR,29.970,5040817381,PCM,Little / Signed,sowt,15015,2,L R,48000,16
,,154_FIRE_HAYWARD_RIB_F_v01.mov,1,,1,020,154,010,RIB_F,15s,,-,,,,,020_BOS_PCC,15_FIRE_HAYWARD,\020_BOS_PCC\15_FIRE_HAYWARD\154_FIRE_HAYWARD_RIB_F_v01.mov,-,nclc,nclc,15015,120622031,9504,144,66.000,CFR,29.970,229318759,PCM,Little / Signed,sowt,15015,2,L R,48000,16
,,158_FIRE_HAYWARD_SCB_v01.mov,1,,1,020,158,017,SCB,15s,,-,,,,,020_BOS_PCC,15_FIRE_HAYWARD,\020_BOS_PCC\15_FIRE_HAYWARD\158_FIRE_HAYWARD_SCB_v01.mov,-,nclc,nclc,15015,323484969,1920,1080,1.778,CFR,29.970,610067524,PCM,Little / Signed,sowt,15015,2,L R,48000,16
,16_FIRE_SMART,161_FIRE_SMART_AUD_F_v01.mov,1,,1,020,161,001,AUD_F,15s,,-,,,,,020_BOS_PCC,16_FIRE_SMART,\020_BOS_PCC\16_FIRE_SMART\161_FIRE_SMART_AUD_F_v01.mov,-,nclc,nclc,15015,2472324131,10160,1600,6.350,CFR,29.970,4643174058,PCM,Little / Signed,sowt,15015,2,L R,48000,16
,,164_FIRE_SMART_RIB_F_v01.mov,1,,1,020,164,010,RIB_F,15s,,-,,,,,020_BOS_PCC,16_FIRE_SMART,\020_BOS_PCC\16_FIRE_SMART\164_FIRE_SMART_RIB_F_v01.mov,-,nclc,nclc,15015,121893501,9504,144,66.000,CFR,29.970,231705147,PCM,Little / Signed,sowt,15015,2,L R,48000,16
,,168_FIRE_SMART_SCB_v01.mov,1,,1,020,168,017,SCB,15s,,-,,,,,020_BOS_PCC,16_FIRE_SMART,\020_BOS_PCC\16_FIRE_SMART\168_FIRE_SMART_SCB_v01.mov,-,nclc,nclc,15015,314267348,1920,1080,1.778,CFR,29.970,592767181,PCM,Little / Signed,sowt,15015,2,L R,48000,16
,17_FIRE_TATUM,171_FIRE_TATUM_AUD_F_v01.mov,1,,1,020,171,001,AUD_F,15s,,-,,,,,020_BOS_PCC,17_FIRE_TATUM,\020_BOS_PCC\17_FIRE_TATUM\171_FIRE_TATUM_AUD_F_v01.mov,-,nclc,nclc,15015,2390730648,10160,1600,6.350,CFR,29.970,4490033099,PCM,Little / Signed,sowt,15015,2,L R,48000,16
,,174_FIRE_TATUM_RIB_F_v01.mov,1,,1,020,174,010,RIB_F,15s,,-,,,,,020_BOS_PCC,17_FIRE_TATUM,\020_BOS_PCC\17_FIRE_TATUM\174_FIRE_TATUM_RIB_F_v01.mov,-,nclc,nclc,15015,111510114,9504,144,66.000,CFR,29.970,212216771,PCM,Little / Signed,sowt,15015,2,L R,48000,16
,,178_FIRE_TATUM_SCB_v01.mov,1,,1,020,178,017,SCB,15s,,-,,,,,020_BOS_PCC,17_FIRE_TATUM,\020_BOS_PCC\17_FIRE_TATUM\178_FIRE_TATUM_SCB_v01.mov,-,nclc,nclc,15015,290716281,1920,1080,1.778,CFR,29.970,548564690,PCM,Little / Signed,sowt,15015,2,L R,48000,16
021_BOS_FERA,19_ANTHEM_AylaBrown,190_ANTHEM_AylaBrown_AUDIO_v02.mov,2,,1,021,190,024,AUDIO,1m36.33s,,-,,,,7/22/2020 18:51:39,021_BOS_FERA,19_ANTHEM_AylaBrown,\021_BOS_FERA\19_ANTHEM_AylaBrown\190_ANTHEM_AylaBrown_AUDIO_v02.mov,-,nclc,nclc,96430,82170,16,16,1.000,CFR,29.970,19663655,PCM,Little / Signed,sowt,96430,2,L R,48000,16
,,198_ANTHEM_AylaBrown_SCB_v02.mov,2,,1,021,198,017,SCB,1m36.33s,,-,,,,7/22/2020 18:51:39,021_BOS_FERA,19_ANTHEM_AylaBrown,\021_BOS_FERA\19_ANTHEM_AylaBrown\198_ANTHEM_AylaBrown_SCB_v02.mov,-,nclc,nclc,96430,314250167,1920,1080,1.778,CFR,29.970,3806556841,PCM,Little / Signed,sowt,96430,2,L R,48000,16
,20_ANTHEM_FranRogers,200_ANTHEM_FranRogers_AUDIO_v02.mov,2,,1,021,200,024,AUDIO,1m43s,,-,,,,7/22/2020 19:01:10,021_BOS_FERA,20_ANTHEM_FranRogers,\021_BOS_FERA\20_ANTHEM_FranRogers\200_ANTHEM_FranRogers_AUDIO_v02.mov,-,nclc,nclc,103103,82187,16,16,1.000,CFR,29.970,21018834,PCM,Little / Signed,sowt,103103,2,L R,48000,16
,,208_ANTHEM_FranRogers_SCB_v02.mov,2,,1,021,208,017,SCB,1m43s,,-,,,,7/23/2020 8:39:36,021_BOS_FERA,20_ANTHEM_FranRogers,\021_BOS_FERA\20_ANTHEM_FranRogers\208_ANTHEM_FranRogers_SCB_v02.mov,-,nclc,nclc,103103,299128182,1920,1080,1.778,CFR,29.970,3875090098,PCM,Little / Signed,sowt,103103,2,L R,48000,16
,21_ANTHEM_GeneraldWilson,218_ANTHEM_GeneraldWilson_AUDIO_v02.mov,2,,1,021,218,024,AUDIO,1m50.47s,,-,,,,7/22/2020 19:01:05,021_BOS_FERA,21_ANTHEM_GeneraldWilson,\021_BOS_FERA\21_ANTHEM_GeneraldWilson\218_ANTHEM_GeneraldWilson_AUDIO_v02.mov,-,nclc,nclc,110578,81933,16,16,1.000,CFR,29.970,22539286,PCM,Little / Signed,sowt,110578,2,L R,48000,16
,,218_ANTHEM_GeneraldWilson_SCB_v02.mov,2,,1,021,218,017,SCB,1m50.47s,,-,,,,,021_BOS_FERA,21_ANTHEM_GeneraldWilson,\021_BOS_FERA\21_ANTHEM_GeneraldWilson\218_ANTHEM_GeneraldWilson_SCB_v02.mov,-,nclc,nclc,110578,273213645,1920,1080,1.778,CFR,29.970,3797808275,PCM,Little / Signed,sowt,110578,2,L R,48000,16
,22_ANTHEM_LivvTsetsilas,220_ANTHEM_LivvTsetsilas_AUDIO_v02.mov,2,,1,021,220,024,AUDIO,1m59.17s,,-,,,,7/22/2020 19:01:05,021_BOS_FERA,22_ANTHEM_LivvTsetsilas,\021_BOS_FERA\22_ANTHEM_LivvTsetsilas\220_ANTHEM_LivvTsetsilas_AUDIO_v02.mov,-,nclc,nclc,119286,81898,16,16,1.000,CFR,29.970,24310673,PCM,Little / Signed,sowt,119286,2,L R,48000,16
