9,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,CFD,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,074_FanReact_PACERSWIN_RIB_F_v01.mov,1,,,061,074,010,RIB_F,7.73s,,-,,,,7/22/2020 14:43:52,061_IND_FERA,07_FanReact_PACERSWIN,\061_IND_FERA\07_FanReact_PACERSWIN\074_FanReact_PACERSWIN_RIB_F_v01.mov,-,nclc,nclc,7742,110540020,9504,144,66.000,CFR,29.970,112151029,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,11_AnthemPerformance1,110_AnthemPeformance1_AUDIO_v02.mov,2,,,061,110,024,AUDIO,1m35.57s,,-,,,,,061_IND_FERA,11_AnthemPerformance1,\061_IND_FERA\11_AnthemPerformance1\110_AnthemPeformance1_AUDIO_v02.mov,-,nclc,nclc,95663,65269,16,16,1.000,CFR,29.970,19161090,PCM,Little / Signed,sowt,95663,2,L R,48000,16
,,118_AnthemPerformance1_SCB_v02.mov,2,,,061,118,017,SCB,1m35.63s,,-,,,,,061_IND_FERA,11_AnthemPerformance1,\061_IND_FERA\11_AnthemPerformance1\118_AnthemPerformance1_SCB_v02.mov,-,nclc,nclc,95729,346451794,1920,1080,1.778,CFR,29.970,4162772022,PCM,Little / Signed,sowt,95729,2,L R,44100,16
,12_AnthemPerformance2,120_AnthemPerformance2_AUDIO_v02.mov,2,,,061,120,024,AUDIO,1m20.87s,,-,,,,,061_IND_FERA,12_AnthemPerformance2,\061_IND_FERA\12_AnthemPerformance2\120_AnthemPerformance2_AUDIO_v02.mov,-,nclc,nclc,80948,65044,16,16,1.000,CFR,29.970,16211628,PCM,Little / Signed,sowt,80948,2,L R,48000,16
,,128_AnthemPerformance2_SCB_v02.mov,2,,,061,128,017,SCB,1m20.93s,,-,,,,,061_IND_FERA,12_AnthemPerformance2,\061_IND_FERA\12_AnthemPerformance2\128_AnthemPerformance2_SCB_v02.mov,-,nclc,nclc,81015,285113880,1920,1080,1.778,CFR,29.970,2901735542,PCM,Little / Signed,sowt,81015,2,L R,44100,16
,13_AnthemPerformance3,130_AnthemPerformance3_AUDIO_v02.mov,2,,,061,130,024,AUDIO,1m32.87s,,-,,,,,061_IND_FERA,13_AnthemPerformance3,\061_IND_FERA\13_AnthemPerformance3\130_AnthemPerformance3_AUDIO_v02.mov,-,nclc,nclc,92960,65207,16,16,1.000,CFR,29.970,18619054,PCM,Little / Signed,sowt,92960,2,L R,48000,16
,,138_AnthemPerformance3_SCB_v02.mov,2,,,061,138,017,SCB,1m32.93s,,-,,,,,061_IND_FERA,13_AnthemPerformance3,\061_IND_FERA\13_AnthemPerformance3\138_AnthemPerformance3_SCB_v02.mov,-,nclc,nclc,93027,360773501,1920,1080,1.778,CFR,29.970,4211767390,PCM,Little / Signed,sowt,93027,2,L R,44100,16
,14_AnthemPerformance4,140_AnthemPerformance4_AUDIO_v02.mov,2,,,061,140,024,AUDIO,1m52.37s,,-,,,,,061_IND_FERA,14_AnthemPerformance4,\061_IND_FERA\14_AnthemPerformance4\140_AnthemPerformance4_AUDIO_v02.mov,-,nclc,nclc,112480,64995,16,16,1.000,CFR,29.970,22525412,PCM,Little / Signed,sowt,112480,2,L R,48000,16
,,148_AnthemPerformance4_SCB_v02.mov,2,,,061,148,017,SCB,1m52.43s,,-,,,,,061_IND_FERA,14_AnthemPerformance4,\061_IND_FERA\14_AnthemPerformance4\148_AnthemPerformance4_SCB_v02.mov,-,nclc,nclc,112546,328306818,1920,1080,1.778,CFR,29.970,4638749728,PCM,Little / Signed,sowt,112546,2,L R,44100,16
,15_AnthemPerformance5,150_AnthemPerformance5_AUDIO_v02.mov,2,,,061,150,024,AUDIO,1m40.37s,,-,,,,,061_IND_FERA,15_AnthemPerformance5,\061_IND_FERA\15_AnthemPerformance5\150_AnthemPerformance5_AUDIO_v02.mov,-,nclc,nclc,100468,65561,16,16,1.000,CFR,29.970,20127095,PCM,Little / Signed,sowt,100468,2,L R,48000,16
,,158_AnthemPerformance5_SCB_v02.mov,2,,,061,158,017,SCB,1m40.43s,,-,,,,,061_IND_FERA,15_AnthemPerformance5,\061_IND_FERA\15_AnthemPerformance5\158_AnthemPerformance5_SCB_v02.mov,-,nclc,nclc,100534,376671234,1920,1080,1.778,CFR,29.970,4751441491,PCM,Little / Signed,sowt,100534,2,L R,44100,16
062_IND_Image_1,00_PacersScreensaver1,001_PacersScreensaver1_AUD_F_v01.mov,1,,1,062,001,001,AUD_F,10s,,-,,,,,062_IND_Image_1,00_PacersScreensaver1,\062_IND_Image_1\00_PacersScreensaver1\001_PacersScreensaver1_AUD_F_v01.mov,-,nclc,nclc,10010,260190284,10160,1600,6.350,CFR,29.970,329601031,PCM,Little / Signed,sowt,10010,2,L R,44100,16
